Index,Date,Symbol,Open,High,Low,Close
421,2014-06-23,BTC,602.160000,603.210000,586.340000,593.980000
422,2014-06-24,BTC,593.970000,596.970000,582.360000,582.360000
423,2014-06-25,BTC,581.810000,583.600000,565.630000,566.340000
424,2014-06-26,BTC,566.140000,581.630000,564.730000,581.140000
425,2014-06-27,BTC,581.300000,600.120000,579.890000,597.260000
426,2014-06-28,BTC,599.080000,604.470000,595.920000,596.550000
427,2014-06-29,BTC,596.330000,604.080000,596.160000,602.720000
428,2014-06-30,BTC,602.620000,645.160000,599.880000,639.800000
429,2014-07-01,BTC,641.390000,657.860000,640.110000,640.810000
430,2014-07-02,BTC,641.040000,656.680000,638.340000,650.880000
431,2014-07-03,BTC,650.770000,650.770000,641.300000,645.160000
432,2014-07-04,BTC,644.650000,648.430000,629.400000,630.690000
433,2014-07-05,BTC,629.950000,633.220000,628.000000,631.460000
434,2014-07-06,BTC,631.770000,638.650000,631.160000,635.810000
435,2014-07-07,BTC,635.460000,637.160000,617.010000,624.090000
436,2014-07-08,BTC,622.570000,626.700000,620.910000,624.820000
437,2014-07-09,BTC,625.220000,627.000000,622.600000,624.510000
438,2014-07-10,BTC,624.830000,626.120000,612.350000,616.760000
439,2014-07-11,BTC,616.660000,632.090000,615.770000,632.000000
440,2014-07-12,BTC,631.880000,636.660000,626.980000,633.710000
441,2014-07-13,BTC,634.220000,634.730000,624.910000,626.500000
442,2014-07-14,BTC,626.560000,627.340000,617.320000,619.320000
443,2014-07-15,BTC,620.000000,625.140000,619.640000,621.590000
444,2014-07-16,BTC,622.010000,623.090000,615.330000,616.800000
445,2014-07-17,BTC,616.540000,626.290000,608.400000,623.090000
446,2014-07-18,BTC,622.370000,629.210000,620.470000,628.780000
447,2014-07-19,BTC,629.170000,629.170000,624.600000,628.520000
448,2014-07-20,BTC,628.560000,628.560000,622.780000,623.900000
449,2014-07-21,BTC,623.950000,624.090000,619.110000,622.210000
450,2014-07-22,BTC,622.270000,624.300000,620.960000,621.550000
451,2014-07-23,BTC,621.120000,624.430000,618.290000,619.410000
452,2014-07-24,BTC,619.500000,620.430000,595.570000,601.730000
453,2014-07-25,BTC,601.510000,607.070000,597.230000,601.090000
454,2014-07-26,BTC,601.540000,602.090000,593.960000,595.810000
455,2014-07-27,BTC,595.670000,598.940000,593.430000,593.850000
456,2014-07-28,BTC,594.140000,594.570000,575.180000,585.690000
457,2014-07-29,BTC,585.550000,588.390000,581.700000,584.720000
458,2014-07-30,BTC,584.740000,585.120000,564.900000,567.290000
459,2014-07-31,BTC,567.370000,586.230000,564.510000,586.230000
460,2014-08-01,BTC,586.200000,597.920000,583.630000,594.920000
461,2014-08-02,BTC,594.900000,594.910000,586.160000,589.330000
462,2014-08-03,BTC,588.890000,589.150000,581.650000,586.670000
463,2014-08-04,BTC,586.230000,591.950000,583.740000,588.780000
464,2014-08-05,BTC,589.010000,589.860000,584.100000,585.440000
465,2014-08-06,BTC,585.950000,587.490000,583.100000,584.650000
466,2014-08-07,BTC,584.650000,591.100000,584.050000,588.870000
467,2014-08-08,BTC,588.880000,598.120000,588.790000,592.580000
468,2014-08-09,BTC,592.470000,592.470000,587.630000,589.370000
469,2014-08-10,BTC,589.170000,594.460000,587.940000,591.060000
470,2014-08-11,BTC,591.280000,591.510000,574.050000,576.370000
471,2014-08-12,BTC,576.510000,576.950000,566.590000,569.640000
472,2014-08-13,BTC,570.380000,573.030000,532.670000,546.660000
473,2014-08-14,BTC,546.180000,546.240000,498.730000,505.970000
474,2014-08-15,BTC,511.140000,518.180000,487.930000,497.010000
475,2014-08-16,BTC,497.830000,521.470000,487.740000,519.710000
476,2014-08-17,BTC,519.140000,520.190000,483.630000,491.800000
477,2014-08-18,BTC,491.510000,499.370000,443.850000,461.460000
478,2014-08-19,BTC,461.480000,485.710000,455.540000,485.240000
479,2014-08-20,BTC,485.070000,518.280000,467.510000,511.980000
480,2014-08-21,BTC,510.450000,531.900000,510.450000,517.240000
481,2014-08-22,BTC,517.580000,521.480000,501.270000,514.040000
482,2014-08-23,BTC,513.390000,514.300000,492.110000,498.080000
483,2014-08-24,BTC,498.290000,512.890000,497.350000,508.290000
484,2014-08-25,BTC,508.220000,508.220000,499.230000,502.500000
485,2014-08-26,BTC,502.540000,512.690000,502.540000,511.570000
486,2014-08-27,BTC,512.190000,520.710000,510.920000,511.150000
487,2014-08-28,BTC,510.880000,516.160000,506.880000,507.820000
488,2014-08-29,BTC,508.420000,511.700000,503.820000,508.520000
489,2014-08-30,BTC,508.590000,509.310000,501.640000,504.250000
490,2014-08-31,BTC,502.900000,504.880000,474.810000,477.760000
491,2014-09-01,BTC,477.790000,485.310000,471.910000,474.880000
492,2014-09-02,BTC,474.480000,482.990000,472.320000,477.430000
493,2014-09-03,BTC,476.870000,481.710000,476.210000,477.590000
494,2014-09-04,BTC,477.680000,493.930000,477.090000,489.660000
495,2014-09-05,BTC,489.670000,490.640000,481.610000,483.340000
496,2014-09-06,BTC,483.340000,488.600000,483.000000,484.830000
497,2014-09-07,BTC,485.130000,488.070000,482.280000,482.280000
498,2014-09-08,BTC,481.810000,489.830000,468.790000,474.600000
499,2014-09-09,BTC,474.880000,477.380000,467.780000,475.260000
500,2014-09-10,BTC,475.480000,487.470000,475.140000,479.360000
501,2014-09-11,BTC,479.620000,482.350000,474.610000,479.750000
502,2014-09-12,BTC,479.580000,479.630000,473.010000,477.750000
503,2014-09-13,BTC,477.790000,482.120000,475.100000,479.000000
504,2014-09-14,BTC,479.120000,479.850000,476.120000,477.890000
505,2014-09-15,BTC,477.770000,478.620000,474.020000,475.370000
506,2014-09-16,BTC,474.860000,475.640000,465.130000,466.060000
507,2014-09-17,BTC,465.860000,468.170000,452.420000,457.330000
508,2014-09-18,BTC,456.860000,456.860000,413.100000,424.440000
509,2014-09-19,BTC,424.100000,427.830000,384.530000,394.800000
510,2014-09-20,BTC,394.670000,423.300000,389.880000,408.900000
511,2014-09-21,BTC,408.080000,412.430000,393.180000,398.820000
512,2014-09-22,BTC,399.100000,406.920000,397.130000,402.150000
513,2014-09-23,BTC,402.090000,441.560000,396.200000,435.790000
514,2014-09-24,BTC,435.750000,436.110000,421.130000,423.200000
515,2014-09-25,BTC,423.160000,423.520000,409.470000,411.570000
516,2014-09-26,BTC,411.430000,414.940000,400.010000,404.420000
517,2014-09-27,BTC,403.560000,406.620000,397.370000,399.520000
518,2014-09-28,BTC,399.470000,401.020000,374.330000,377.180000
519,2014-09-29,BTC,376.930000,385.210000,372.240000,375.470000
520,2014-09-30,BTC,376.090000,390.980000,373.440000,386.940000
521,2014-10-01,BTC,387.430000,391.380000,380.780000,383.610000
522,2014-10-02,BTC,383.990000,385.500000,372.950000,375.070000
523,2014-10-03,BTC,375.180000,377.700000,357.860000,359.510000
524,2014-10-04,BTC,359.890000,364.490000,325.890000,328.870000
525,2014-10-05,BTC,328.920000,341.800000,289.300000,320.510000
526,2014-10-06,BTC,320.390000,345.130000,302.560000,330.080000
527,2014-10-07,BTC,330.580000,339.250000,320.480000,336.190000
528,2014-10-08,BTC,336.120000,354.360000,327.190000,352.940000
529,2014-10-09,BTC,352.750000,382.730000,347.690000,365.030000
530,2014-10-10,BTC,364.690000,375.070000,352.960000,361.560000
531,2014-10-11,BTC,361.360000,367.190000,355.950000,362.300000
532,2014-10-12,BTC,362.610000,379.430000,356.140000,378.550000
533,2014-10-13,BTC,377.920000,397.230000,368.900000,390.410000
534,2014-10-14,BTC,391.690000,411.700000,391.320000,400.870000
535,2014-10-15,BTC,400.950000,402.230000,388.770000,394.770000
536,2014-10-16,BTC,394.520000,398.810000,373.070000,382.560000
537,2014-10-17,BTC,382.760000,385.480000,375.390000,383.760000
538,2014-10-18,BTC,383.980000,395.160000,378.970000,391.440000
539,2014-10-19,BTC,391.250000,393.940000,386.460000,389.550000
540,2014-10-20,BTC,389.230000,390.080000,378.250000,382.850000
541,2014-10-21,BTC,382.420000,392.650000,380.830000,386.480000
542,2014-10-22,BTC,386.120000,388.580000,382.250000,383.160000
543,2014-10-23,BTC,382.960000,385.050000,356.450000,358.420000
544,2014-10-24,BTC,358.590000,364.350000,353.300000,358.350000
545,2014-10-25,BTC,358.610000,359.860000,342.880000,347.270000
546,2014-10-26,BTC,347.490000,359.220000,343.930000,354.700000
547,2014-10-27,BTC,354.780000,358.630000,349.810000,352.990000
548,2014-10-28,BTC,353.210000,359.980000,352.680000,357.620000
549,2014-10-29,BTC,357.090000,357.830000,335.340000,335.590000
550,2014-10-30,BTC,335.710000,350.910000,335.070000,345.300000
551,2014-10-31,BTC,345.010000,348.050000,337.140000,338.320000
552,2014-11-01,BTC,338.650000,340.530000,321.050000,325.750000
553,2014-11-02,BTC,326.080000,329.050000,320.630000,325.890000
554,2014-11-03,BTC,325.570000,334.000000,325.480000,327.550000
555,2014-11-04,BTC,327.160000,331.770000,325.080000,330.490000
556,2014-11-05,BTC,330.680000,343.370000,330.680000,339.490000
557,2014-11-06,BTC,339.460000,352.970000,338.420000,349.290000
558,2014-11-07,BTC,349.820000,352.730000,341.780000,342.420000
559,2014-11-08,BTC,342.150000,347.030000,342.150000,345.490000
560,2014-11-09,BTC,345.380000,363.630000,344.260000,363.260000
561,2014-11-10,BTC,362.270000,374.820000,357.560000,366.920000
562,2014-11-11,BTC,365.860000,371.310000,363.730000,367.700000
563,2014-11-12,BTC,367.980000,429.720000,367.980000,423.560000
564,2014-11-13,BTC,427.270000,457.090000,401.120000,420.730000
565,2014-11-14,BTC,418.420000,419.250000,384.790000,397.820000
566,2014-11-15,BTC,399.650000,405.530000,371.010000,376.130000
567,2014-11-16,BTC,374.730000,390.800000,374.600000,387.880000
568,2014-11-17,BTC,388.350000,410.200000,377.500000,387.410000
569,2014-11-18,BTC,387.790000,392.400000,371.120000,375.200000
570,2014-11-19,BTC,373.900000,386.480000,373.900000,380.550000
571,2014-11-20,BTC,380.310000,382.020000,356.780000,357.840000
572,2014-11-21,BTC,357.880000,357.880000,344.110000,350.850000
573,2014-11-22,BTC,351.600000,364.840000,350.880000,352.920000
574,2014-11-23,BTC,353.170000,370.850000,353.170000,367.570000
575,2014-11-24,BTC,366.950000,387.210000,366.670000,376.900000
576,2014-11-25,BTC,376.890000,394.700000,374.780000,375.350000
577,2014-11-26,BTC,376.020000,377.700000,365.820000,368.370000
578,2014-11-27,BTC,370.500000,373.990000,368.280000,369.670000
579,2014-11-28,BTC,369.370000,382.840000,358.450000,376.450000
580,2014-11-29,BTC,376.150000,387.600000,372.140000,375.490000
581,2014-11-30,BTC,375.510000,382.530000,373.310000,378.050000
582,2014-12-01,BTC,378.250000,383.660000,376.670000,379.240000
583,2014-12-02,BTC,379.250000,384.040000,377.860000,381.320000
584,2014-12-03,BTC,381.720000,383.030000,374.350000,375.010000
585,2014-12-04,BTC,375.720000,378.650000,367.760000,369.600000
586,2014-12-05,BTC,369.440000,379.190000,365.760000,376.850000
587,2014-12-06,BTC,376.760000,378.450000,370.950000,374.790000
588,2014-12-07,BTC,374.840000,376.290000,373.270000,375.100000
589,2014-12-08,BTC,374.960000,376.030000,361.890000,361.910000
590,2014-12-09,BTC,361.890000,363.070000,344.950000,352.220000
591,2014-12-10,BTC,352.200000,352.380000,346.360000,346.360000
592,2014-12-11,BTC,344.340000,361.360000,338.760000,350.510000
593,2014-12-12,BTC,350.830000,352.980000,349.290000,352.540000
594,2014-12-13,BTC,352.380000,352.380000,346.590000,347.380000
595,2014-12-14,BTC,346.730000,353.320000,345.420000,351.630000
596,2014-12-15,BTC,351.360000,351.820000,344.930000,345.350000
597,2014-12-16,BTC,345.670000,345.860000,327.060000,327.060000
598,2014-12-17,BTC,326.860000,333.950000,315.150000,319.780000
599,2014-12-18,BTC,319.790000,323.710000,304.230000,311.400000
600,2014-12-19,BTC,311.180000,318.530000,306.770000,317.840000
601,2014-12-20,BTC,317.620000,330.330000,316.040000,329.960000
602,2014-12-21,BTC,329.540000,329.630000,318.900000,320.840000
603,2014-12-22,BTC,321.070000,334.120000,320.420000,331.890000
604,2014-12-23,BTC,332.020000,336.290000,329.600000,334.570000
605,2014-12-24,BTC,334.390000,334.740000,321.360000,322.530000
606,2014-12-25,BTC,322.290000,322.670000,316.960000,319.010000
607,2014-12-26,BTC,319.150000,331.420000,316.630000,327.920000
608,2014-12-27,BTC,327.580000,328.910000,312.630000,315.860000
609,2014-12-28,BTC,316.160000,320.030000,311.080000,317.240000
610,2014-12-29,BTC,317.700000,320.270000,312.310000,312.670000
611,2014-12-30,BTC,312.720000,314.810000,309.370000,310.740000
612,2014-12-31,BTC,310.910000,320.190000,310.210000,320.190000
613,2015-01-01,BTC,320.430000,320.430000,314.000000,314.250000
614,2015-01-02,BTC,314.080000,315.840000,313.570000,315.030000
615,2015-01-03,BTC,314.850000,315.150000,281.080000,281.080000
616,2015-01-04,BTC,281.150000,287.230000,257.610000,264.200000
617,2015-01-05,BTC,265.080000,278.340000,265.080000,274.470000
618,2015-01-06,BTC,274.610000,287.550000,272.700000,286.190000
619,2015-01-07,BTC,286.080000,298.750000,283.080000,294.340000
620,2015-01-08,BTC,294.140000,294.140000,282.170000,283.350000
621,2015-01-09,BTC,282.380000,291.110000,280.530000,290.410000
622,2015-01-10,BTC,287.300000,288.130000,273.970000,274.800000
623,2015-01-11,BTC,274.610000,279.640000,265.040000,265.660000
624,2015-01-12,BTC,266.150000,272.200000,265.200000,267.800000
625,2015-01-13,BTC,267.390000,268.280000,219.910000,225.860000
626,2015-01-14,BTC,223.890000,223.890000,171.510000,178.100000
627,2015-01-15,BTC,176.900000,229.070000,176.900000,209.840000
628,2015-01-16,BTC,209.070000,221.590000,199.770000,208.100000
629,2015-01-17,BTC,207.830000,211.730000,194.880000,199.260000
630,2015-01-18,BTC,200.050000,218.700000,194.510000,210.340000
631,2015-01-19,BTC,211.470000,216.730000,207.320000,214.860000
632,2015-01-20,BTC,212.910000,215.240000,205.150000,211.320000
633,2015-01-21,BTC,211.380000,227.790000,211.210000,226.900000
634,2015-01-22,BTC,227.320000,237.020000,226.430000,233.410000
635,2015-01-23,BTC,233.520000,234.850000,225.200000,232.880000
636,2015-01-24,BTC,232.700000,248.210000,230.020000,247.850000
637,2015-01-25,BTC,247.350000,255.070000,243.890000,253.720000
638,2015-01-26,BTC,254.080000,309.380000,254.080000,273.470000
639,2015-01-27,BTC,273.170000,275.480000,250.650000,263.480000
640,2015-01-28,BTC,263.350000,266.540000,227.050000,233.910000
641,2015-01-29,BTC,233.350000,238.710000,220.710000,233.510000
642,2015-01-30,BTC,232.770000,242.850000,225.840000,226.430000
643,2015-01-31,BTC,226.440000,233.500000,216.310000,217.460000
644,2015-02-01,BTC,216.870000,231.570000,212.010000,226.970000
645,2015-02-02,BTC,226.490000,242.180000,222.660000,238.230000
646,2015-02-03,BTC,237.450000,245.960000,224.480000,227.270000
647,2015-02-04,BTC,227.510000,230.060000,221.110000,226.850000
648,2015-02-05,BTC,227.660000,239.400000,214.730000,217.110000
649,2015-02-06,BTC,216.920000,230.510000,216.230000,222.270000
650,2015-02-07,BTC,222.630000,230.300000,222.610000,227.750000
651,2015-02-08,BTC,227.690000,229.440000,221.080000,223.410000
652,2015-02-09,BTC,223.390000,223.980000,217.020000,220.110000
653,2015-02-10,BTC,220.280000,221.810000,215.330000,219.840000
654,2015-02-11,BTC,219.730000,223.410000,218.070000,219.180000
655,2015-02-12,BTC,219.210000,222.200000,217.610000,221.760000
656,2015-02-13,BTC,221.970000,240.260000,221.260000,235.430000
657,2015-02-14,BTC,235.530000,259.810000,235.530000,257.320000
658,2015-02-15,BTC,257.510000,265.610000,227.680000,234.820000
659,2015-02-16,BTC,234.820000,239.520000,229.020000,233.840000
660,2015-02-17,BTC,233.420000,245.770000,232.310000,243.610000
661,2015-02-18,BTC,243.780000,244.250000,232.340000,236.330000
662,2015-02-19,BTC,236.410000,242.670000,235.590000,240.280000
663,2015-02-20,BTC,240.250000,247.100000,239.300000,243.780000
664,2015-02-21,BTC,243.750000,255.320000,243.180000,244.530000
665,2015-02-22,BTC,244.540000,246.390000,233.850000,235.980000
666,2015-02-23,BTC,235.990000,240.110000,232.420000,238.890000
667,2015-02-24,BTC,239.000000,239.900000,236.400000,238.740000
668,2015-02-25,BTC,238.890000,239.340000,235.530000,237.470000
669,2015-02-26,BTC,237.340000,237.710000,234.260000,236.430000
670,2015-02-27,BTC,236.440000,256.650000,236.440000,253.830000
671,2015-02-28,BTC,253.520000,254.690000,249.480000,254.260000
672,2015-03-01,BTC,254.280000,261.660000,245.930000,260.200000
673,2015-03-02,BTC,260.360000,276.300000,258.310000,275.670000
674,2015-03-03,BTC,275.050000,285.800000,268.160000,281.700000
675,2015-03-04,BTC,281.990000,284.230000,268.130000,273.090000
676,2015-03-05,BTC,272.740000,281.670000,264.770000,276.180000
677,2015-03-06,BTC,275.600000,277.610000,270.020000,272.720000
678,2015-03-07,BTC,272.290000,277.850000,270.130000,276.260000
679,2015-03-08,BTC,276.430000,277.860000,272.570000,274.350000
680,2015-03-09,BTC,274.810000,292.700000,273.890000,289.610000
681,2015-03-10,BTC,289.860000,300.040000,289.740000,291.760000
682,2015-03-11,BTC,291.520000,297.390000,290.510000,296.380000
683,2015-03-12,BTC,296.130000,297.090000,292.410000,294.350000
684,2015-03-13,BTC,294.120000,294.500000,285.340000,285.340000
685,2015-03-14,BTC,284.440000,286.340000,280.980000,281.890000
686,2015-03-15,BTC,281.420000,286.530000,281.000000,286.390000
687,2015-03-16,BTC,285.680000,294.110000,285.680000,290.590000
688,2015-03-17,BTC,290.600000,292.360000,284.370000,285.510000
689,2015-03-18,BTC,285.070000,285.340000,249.870000,256.300000
690,2015-03-19,BTC,255.880000,264.240000,248.640000,260.930000
691,2015-03-20,BTC,260.960000,264.850000,259.160000,261.750000
692,2015-03-21,BTC,261.640000,262.200000,255.650000,260.020000
693,2015-03-22,BTC,259.920000,269.750000,259.590000,267.960000
694,2015-03-23,BTC,267.890000,277.300000,261.740000,266.740000
695,2015-03-24,BTC,266.580000,267.000000,244.150000,245.600000
696,2015-03-25,BTC,247.470000,249.190000,236.510000,246.200000
697,2015-03-26,BTC,246.280000,254.350000,244.900000,248.530000
698,2015-03-27,BTC,248.570000,256.810000,245.210000,247.030000
699,2015-03-28,BTC,246.980000,254.210000,246.980000,252.800000
700,2015-03-29,BTC,252.740000,253.140000,240.850000,242.710000
701,2015-03-30,BTC,242.880000,249.240000,239.210000,247.530000
702,2015-03-31,BTC,247.450000,248.730000,242.740000,244.220000
703,2015-04-01,BTC,244.220000,247.540000,241.160000,247.270000
704,2015-04-02,BTC,247.090000,254.460000,245.420000,253.010000
705,2015-04-03,BTC,253.070000,256.040000,251.880000,254.320000
706,2015-04-04,BTC,254.290000,255.260000,251.100000,253.700000
707,2015-04-05,BTC,253.760000,260.670000,251.940000,260.600000
708,2015-04-06,BTC,260.720000,261.800000,254.570000,255.490000
709,2015-04-07,BTC,255.270000,255.800000,252.210000,253.180000
710,2015-04-08,BTC,253.060000,253.850000,244.210000,245.020000
711,2015-04-09,BTC,244.750000,246.120000,239.400000,243.680000
712,2015-04-10,BTC,243.690000,243.690000,232.770000,236.070000
713,2015-04-11,BTC,236.020000,239.540000,234.180000,236.550000
714,2015-04-12,BTC,236.540000,237.730000,233.490000,236.150000
715,2015-04-13,BTC,235.950000,236.930000,222.000000,224.590000
716,2015-04-14,BTC,224.760000,224.980000,216.320000,219.160000
717,2015-04-15,BTC,219.070000,223.830000,218.650000,223.830000
718,2015-04-16,BTC,223.920000,229.670000,223.920000,228.570000
719,2015-04-17,BTC,228.570000,228.910000,221.940000,222.880000
720,2015-04-18,BTC,222.850000,224.320000,220.880000,223.360000
721,2015-04-19,BTC,223.460000,226.350000,222.370000,222.600000
722,2015-04-20,BTC,222.610000,226.350000,221.980000,224.630000
723,2015-04-21,BTC,224.620000,235.270000,224.300000,235.270000
724,2015-04-22,BTC,235.600000,237.910000,233.480000,234.180000
725,2015-04-23,BTC,234.050000,236.480000,233.200000,236.460000
726,2015-04-24,BTC,235.970000,236.300000,229.930000,231.270000
727,2015-04-25,BTC,231.240000,232.560000,226.340000,226.390000
728,2015-04-26,BTC,226.410000,226.940000,214.870000,219.430000
729,2015-04-27,BTC,219.430000,233.300000,218.020000,229.290000
730,2015-04-28,BTC,228.970000,229.490000,223.070000,225.850000
731,2015-04-29,BTC,225.590000,227.040000,223.430000,225.810000
732,2015-04-30,BTC,225.690000,239.560000,224.990000,236.150000
733,2015-05-01,BTC,235.940000,238.970000,232.080000,232.080000
734,2015-05-02,BTC,232.340000,235.730000,232.340000,234.930000
735,2015-05-03,BTC,234.880000,243.240000,234.080000,240.360000
736,2015-05-04,BTC,240.360000,242.640000,237.810000,239.020000
737,2015-05-05,BTC,238.850000,239.200000,232.050000,236.120000
738,2015-05-06,BTC,236.250000,236.450000,229.230000,229.780000
739,2015-05-07,BTC,229.660000,239.100000,228.570000,237.330000
740,2015-05-08,BTC,237.200000,246.270000,236.270000,243.860000
741,2015-05-09,BTC,243.770000,247.800000,239.640000,241.830000
742,2015-05-10,BTC,241.730000,244.070000,238.850000,240.300000
743,2015-05-11,BTC,240.300000,244.270000,239.380000,242.160000
744,2015-05-12,BTC,242.150000,242.880000,240.100000,241.110000
745,2015-05-13,BTC,241.400000,243.700000,235.040000,236.380000
746,2015-05-14,BTC,236.210000,237.800000,234.060000,236.930000
747,2015-05-15,BTC,236.960000,238.750000,236.790000,237.600000
748,2015-05-16,BTC,237.640000,237.700000,235.290000,236.150000
749,2015-05-17,BTC,236.010000,238.020000,236.010000,236.800000
750,2015-05-18,BTC,236.890000,237.210000,232.460000,233.130000
751,2015-05-19,BTC,233.040000,234.150000,231.820000,231.950000
752,2015-05-20,BTC,231.890000,234.680000,231.840000,234.020000
753,2015-05-21,BTC,234.020000,236.240000,233.840000,235.340000
754,2015-05-22,BTC,235.320000,240.970000,235.060000,240.350000
755,2015-05-23,BTC,240.290000,241.020000,238.690000,238.870000
756,2015-05-24,BTC,238.980000,241.980000,238.810000,240.950000
757,2015-05-25,BTC,240.930000,241.020000,236.640000,237.110000
758,2015-05-26,BTC,237.100000,238.240000,235.690000,237.120000
759,2015-05-27,BTC,237.070000,238.640000,236.700000,237.280000
760,2015-05-28,BTC,237.260000,237.820000,236.650000,237.410000
761,2015-05-29,BTC,237.380000,237.520000,235.730000,237.100000
762,2015-05-30,BTC,237.090000,237.090000,232.050000,233.350000
763,2015-05-31,BTC,233.130000,233.250000,229.540000,230.190000
764,2015-06-01,BTC,230.230000,231.710000,221.300000,222.930000
765,2015-06-02,BTC,222.890000,226.420000,222.420000,225.800000
766,2015-06-03,BTC,225.740000,227.400000,223.930000,225.870000
767,2015-06-04,BTC,225.770000,226.580000,224.050000,224.320000
768,2015-06-05,BTC,224.150000,225.970000,223.180000,224.950000
769,2015-06-06,BTC,225.010000,225.720000,224.380000,225.620000
770,2015-06-07,BTC,225.600000,226.190000,222.650000,222.880000
771,2015-06-08,BTC,222.880000,229.460000,222.840000,228.490000
772,2015-06-09,BTC,228.540000,230.950000,227.930000,229.050000
773,2015-06-10,BTC,228.990000,229.780000,228.010000,228.800000
774,2015-06-11,BTC,228.850000,230.290000,228.770000,229.710000
775,2015-06-12,BTC,229.710000,231.060000,229.310000,229.980000
776,2015-06-13,BTC,229.920000,232.650000,229.210000,232.400000
777,2015-06-14,BTC,232.440000,234.860000,232.000000,233.540000
778,2015-06-15,BTC,233.420000,237.840000,233.420000,236.820000
779,2015-06-16,BTC,236.760000,251.740000,236.120000,250.900000
780,2015-06-17,BTC,250.820000,256.850000,246.480000,249.280000
781,2015-06-18,BTC,249.430000,252.110000,244.130000,249.010000
782,2015-06-19,BTC,249.040000,250.980000,243.790000,244.610000
783,2015-06-20,BTC,244.530000,245.830000,240.630000,245.210000
784,2015-06-21,BTC,245.100000,245.220000,241.880000,243.940000
785,2015-06-22,BTC,243.970000,247.920000,243.780000,246.990000
786,2015-06-23,BTC,246.930000,247.300000,243.130000,244.300000
787,2015-06-24,BTC,244.280000,244.340000,240.510000,240.510000
788,2015-06-25,BTC,240.370000,243.330000,240.370000,242.800000
789,2015-06-26,BTC,242.600000,243.750000,241.550000,243.590000
790,2015-06-27,BTC,243.550000,251.340000,243.120000,250.990000
791,2015-06-28,BTC,250.960000,251.170000,247.430000,249.010000
792,2015-06-29,BTC,248.720000,257.170000,248.580000,257.060000
793,2015-06-30,BTC,257.040000,267.870000,255.950000,263.070000
794,2015-07-01,BTC,263.350000,265.170000,255.770000,258.620000
795,2015-07-02,BTC,258.550000,261.630000,254.120000,255.410000
796,2015-07-03,BTC,255.460000,257.080000,253.510000,256.340000
797,2015-07-04,BTC,256.490000,261.460000,254.200000,260.890000
798,2015-07-05,BTC,260.800000,274.510000,258.700000,271.910000
799,2015-07-06,BTC,271.110000,277.420000,267.600000,269.030000
800,2015-07-07,BTC,269.960000,271.340000,264.830000,266.210000
801,2015-07-08,BTC,265.980000,272.970000,264.390000,270.790000
802,2015-07-09,BTC,270.830000,272.330000,267.090000,269.230000
803,2015-07-10,BTC,269.160000,294.590000,268.800000,284.890000
804,2015-07-11,BTC,284.880000,298.510000,283.530000,293.110000
805,2015-07-12,BTC,293.140000,314.390000,292.510000,310.870000
806,2015-07-13,BTC,310.830000,310.950000,281.010000,292.050000
807,2015-07-14,BTC,292.030000,296.150000,286.640000,287.460000
808,2015-07-15,BTC,288.050000,293.250000,285.370000,285.830000
809,2015-07-16,BTC,286.040000,291.180000,275.240000,278.090000
810,2015-07-17,BTC,278.090000,280.280000,272.040000,279.470000
811,2015-07-18,BTC,279.330000,282.530000,274.080000,274.900000
812,2015-07-19,BTC,274.770000,275.670000,272.510000,273.610000
813,2015-07-20,BTC,273.500000,278.980000,272.960000,278.980000
814,2015-07-21,BTC,278.880000,280.550000,275.420000,275.830000
815,2015-07-22,BTC,275.660000,277.670000,274.380000,277.220000
816,2015-07-23,BTC,277.340000,278.110000,275.720000,276.050000
817,2015-07-24,BTC,276.010000,289.250000,275.250000,288.280000
818,2015-07-25,BTC,288.160000,290.730000,286.000000,288.700000
819,2015-07-26,BTC,288.640000,293.050000,287.710000,292.690000
820,2015-07-27,BTC,292.640000,297.770000,287.450000,293.620000
821,2015-07-28,BTC,293.630000,296.650000,293.420000,294.430000
822,2015-07-29,BTC,294.480000,294.540000,288.780000,289.590000
823,2015-07-30,BTC,289.100000,290.130000,286.570000,287.720000
824,2015-07-31,BTC,287.700000,288.960000,282.340000,284.650000
825,2015-08-01,BTC,284.690000,284.930000,278.110000,281.600000
826,2015-08-02,BTC,280.450000,283.030000,277.530000,282.610000
827,2015-08-03,BTC,282.810000,285.470000,280.230000,281.230000
828,2015-08-04,BTC,281.230000,285.710000,281.230000,285.220000
829,2015-08-05,BTC,284.850000,285.500000,281.490000,281.880000
830,2015-08-06,BTC,281.910000,281.910000,278.400000,278.580000
831,2015-08-07,BTC,278.740000,280.390000,276.370000,279.580000
832,2015-08-08,BTC,279.740000,279.930000,260.710000,261.000000
833,2015-08-09,BTC,261.120000,267.000000,260.470000,265.080000
834,2015-08-10,BTC,265.480000,267.030000,262.600000,264.470000
835,2015-08-11,BTC,264.340000,270.390000,264.090000,270.390000
836,2015-08-12,BTC,270.600000,270.670000,265.470000,266.380000
837,2015-08-13,BTC,266.180000,266.230000,262.840000,264.080000
838,2015-08-14,BTC,264.130000,267.470000,261.480000,265.680000
839,2015-08-15,BTC,265.530000,266.670000,261.300000,261.550000
840,2015-08-16,BTC,261.870000,262.440000,257.040000,258.510000
841,2015-08-17,BTC,258.490000,260.510000,257.120000,257.980000
842,2015-08-18,BTC,257.930000,257.990000,211.080000,211.080000
843,2015-08-19,BTC,225.670000,237.410000,222.770000,226.680000
